"Polarity","Alignment.ID","Adduct.type","Average.Rt.min.","Metabolite.curated","Ontology","Fenton_0h_1","Fenton_0h_2","Fenton_0h_3","Fenton_1min_1","Fenton_1min_2","Fenton_1min_3","Fenton_20min_1","Fenton_20min_2","Fenton_20min_3","Fenton_4h_1","Fenton_4h_2","Fenton_4h_3","Fenton_24h_1","Fenton_24h_2","Fenton_24h_3","Fenton_72h_1","Fenton_72h_2","Fenton_72h_3","H2O2_0h_1","H2O2_0h_2","H2O2_0h_3","H2O2_1min_1","H2O2_1min_2","H2O2_1min_3","H2O2_20min_1","H2O2_20min_2","H2O2_20min_3","H2O2_4h_1","H2O2_4h_2","H2O2_4h_3","H2O2_24h_1","H2O2_24h_2","H2O2_24h_3","H2O2_72h_1","H2O2_72h_2","H2O2_72h_3"
"Pos",43330,"[M+H]+",11.367,"PC 16:1_22:5","PC",16437575,14526594,10168596,1691788,707646,685930,413106,244184,287960,0,0,5988,3823,0,0,0,5983,0,18638603,16408968,17288543,14504986,15092829,13787347,12336603,6186960,14438118,13501989,13507702,13080642,13909275,10592078,11983566,8979820,12800228,10452300
"Pos",43123,"[M+H]+",11.034,"PC 16:1_22:6","PC",55980628,47468741,32596117,3609632,2030075,1562355,894405,548913,420840,13355,26025,35802,21998,29852,47417,52008,17270,19423,63423157,56742743,59588737,50937833,50967885,47136583,41212694,17972785,49267428,47120689,45712478,42535220,44832903,34321786,37015292,26729690,36348942,32090791
"Pos",40099,"[M+H]+",14.068,"PC 17:0_18:1","PC",115412422,110974682,89781056,14899461,9821903,7416240,8428896,11165142,14049642,3887920,1173903,1127175,731557,154722,551099,2331193,963414,402048,141970221,142522553,142403025,117400600,45292273,120186159,83550854,52531164,90304024,99539546,109874963,108300884,104935244,93314041,83233772,87790484,35784128,70396830
"Pos",39888,"[M+H]+",13.079,"PC 17:1_18:1","PC",808488924,723775018,561124243,78238468,39765507,31881005,45644247,56347856,70764873,12597507,3795019,8179014,1786431,743659,3726823,7025496,2294142,1505456,910811282,827393577,812274532,779229644,783749856,719684904,581827374,323345262,707461369,712580055,701650440,710078114,713290670,584272541,589249957,503491216,665783719,561873620
"Pos",39684,"[M+H]+",12.176,"PC 17:1_18:2","PC",48196193,41824422,19676610,2167729,569376,916158,1144527,722890,696144,7216,4324,5661,0,0,9364,5973,0,0,55215537,26771495,26519898,44213927,22919211,43379269,37270579,10950550,22238345,21276858,43435407,21139168,23878929,34366998,35325509,31470049,36592338,29450865
"Pos",42109,"[M+H]+",11.886,"PC 17:1_20:4","PC",9037212,9304407,6350384,986336,537807,348807,68965,12495,40965,0,4773,0,0,0,1836,0,0,0,12576706,11008735,14114223,9717450,10221128,8503127,7541713,3622144,8713571,8301279,8552905,8754659,8042382,6824196,7098684,5417107,7233900,6162411
"Pos",41485,"[M+H]+",14.982,"PC 18:0_18:1 (a)","PC",2801940796,2365659151,1808715540,295945497,177447596,152505167,183134708,238606024,295981532,91192509,29756983,67381719,17287007,10769541,37058007,52613858,20797697,14725458,2984527722,2929441670,2897419546,2580554049,2474010046,2395615442,1715625898,998604045,2198384731,2151602501,2243658098,2236249711,2192309680,1729955765,1813040731,1541444643,2021375113,1811274845
"Pos",41491,"[M+H]+",15.894,"PC 18:0_18:1 (b)","PC",9716744,2076745,1569210,451422,540357,360472,574456,875317,957365,294283,43418,223252,38337,43998,137828,186501,43275,52973,4435986,2699946,8338614,2430691,2384753,7617319,1750337,3598503,2068096,6226192,2114792,2172937,3469443,1740673,6792290,1628996,4028102,1735393
"Pos",44232,"[M+H]+",16.492,"PC 18:0_20:1","PC",77684121,65009556,49010922,9201653,5735841,4640712,5935716,7844623,9164006,3293556,494355,1429078,160791,165540,292907,1131573,605375,242777,82277190,80049709,80178779,71006064,69157462,65872058,44718943,29226146,56774565,57510725,58255406,60797836,58606665,47575959,47727515,42314621,55360561,48740166
"Pos",43877,"[M+H]+",14.167,"PC 18:0_20:3 (a)","PC",194961259,167279173,134231251,18914638,10975026,9293306,7703949,8959795,10618039,609903,98148,376681,34623,3464,124535,223700,91335,11279,219089350,209425414,196344583,175078115,172750314,167037307,132604558,75157635,160545332,165006180,159501848,162599677,155622707,121848943,136011835,109083178,143648391,122554685
"Pos",43878,"[M+H]+",14.594,"PC 18:0_20:3 (b)","PC",24375946,21044607,15328014,2433103,1605210,1455137,318982,680068,686013,5178,3384,6906,0,0,10716,0,0,0,25736579,26511739,25811717,24124736,22370219,20885333,17559593,10989677,21621883,20619965,20706879,11801383,20011228,10816373,18101249,14462363,16777928,16864853
"Pos",43702,"[M+H]+",13.534,"PC 18:0_20:4","PC",165220801,151104641,126630136,17938572,10884168,9477316,4407517,1743383,3285745,68275,0,0,0,0,0,0,10676,0,175664569,186234247,169131510,159457577,157029713,151385204,125750618,80609325,154360273,147470204,144498465,140801487,142341466,116214680,126554145,93719186,123715717,111648011
"Pos",43520,"[M+H]+",12.644,"PC 18:0_20:5","PC",108201318,95260885,74185872,2606198,4896184,4031218,643461,484763,1203626,0,0,0,0,0,0,0,4577,0,121096678,126390090,122644667,91823476,104560896,92782455,73860370,41590456,102709641,97382436,102615586,93748214,96240511,67576479,83845975,55902326,80940280,65991143
"Pos",46234,"[M+H]+",13.531,"PC 18:0_22:5","PC",164216635,151996437,127012794,19934441,11936665,10067087,5770466,4352967,4637678,0,0,0,0,0,0,0,0,0,177581957,174562911,175141128,155266974,157544634,144688140,124341989,80500304,149255659,145663191,144345265,136981193,139266057,116407349,121783257,96018247,119869407,116909105
"Pos",46039,"[M+H]+",13.123,"PC 18:0_22:6","PC",132383955,116798824,93878174,9557597,6506207,5202271,2211346,1713837,1471879,3505,0,3788,0,0,0,0,0,0,144181333,142808526,138368891,122887751,124778069,116755937,89947587,54823664,114602517,108802781,106906618,110259131,101278968,85449299,88206063,64699057,87863913,79484218
"Pos",41251,"[M+H]+",13.687,"PC 18:1_18:1 (a)","PC",12287938821,11223759564,8995541710,1633449700,790942213,623360092,971347335,1197758775,1545655826,255453639,73925655,176222067,34371682,15737524,75613752,137737707,46148664,27485289,13079675948,12688488768,12576360448,11567528011,11208006744,10857627364,9216282365,5618143675,11044167688,10507268740,10682226074,10764517790,10633392784,8694806324,9210118301,8233428996,9936920166,8862084365
"Pos",41265,"[M+H]+",14.991,"PC 18:1_18:1 (b)","PC",36477756,5038980,11878793,1188495,503396,434696,885039,1008358,880930,81380,14781,53610,0,0,0,13149,13181,0,32260896,7095086,33130289,20000313,16600844,30075759,22976258,4704665,28649132,15450835,23108479,21609304,16449504,10388028,14442003,6165094,17037045,24059116
"Neg",40864,"[M+HCOO]-",10.92,"PC 18:1_18:1<OH> (a)","OxPC",8697,9195,11031,222852,152181,269690,619202,977890,1060648,1906843,1036514,1900126,529289,395044,1119370,365790,563008,396705,5442,6265,5702,10327,15778,16089,7324,5931,20137,167873,120246,168024,317337,237180,280698,500581,636352,533247
"Neg",40863,"[M+HCOO]-",11.193,"PC 18:1_18:1<OH> (b)","OxPC",0,0,0,712262,445534,791680,1827213,2896466,3337569,4704686,2570386,4974692,1123022,901010,2633444,648623,1164088,789958,6367,0,0,19977,11957,6402,50630,14696,59571,398530,314912,454968,691974,627076,831702,1347756,1628660,1553196
"Neg",41640,"[M+HCOO]-",10.077,"PC 18:1_18:1<OOH> (a)","OxPC",11316,0,3252,186910,58239,65572,563551,1080982,1229772,560631,234877,767028,20916,14343,62833,7745,18729,3670,20199,7992,24888,28102,22497,22766,27597,23851,69722,173276,170866,155428,219160,193154,208344,292119,485265,343591
"Neg",41637,"[M+HCOO]-",10.332,"PC 18:1_18:1<OOH> (b)","OxPC",14683,4347,11431,140216,45489,67042,716916,1286916,1372900,662220,268655,613330,7343,10644,11306,0,13153,4100,17563,4928,15709,38011,37992,39670,74713,19347,50100,139842,147842,153967,195306,134896,169425,488072,402872,304904
"Neg",41641,"[M+HCOO]-",10.429,"PC 18:1_18:1<OOH> (c)","OxPC",30410,0,0,286263,111801,183310,1541941,2371152,2684481,1028929,436595,1181117,9767,5791,9459,2251,4640,4100,9372,7457,8250,41252,24804,39670,100234,28779,104274,257986,200269,237188,336229,320376,350108,547940,660760,696101
"Neg",40748,"[M+HCOO]-",10.465,"PC 18:1_18:1<oxo> (a)","OxPC",19618,7118,31781,76706,30802,169126,830665,1329907,1565566,1752425,962926,1716969,662237,281360,1071058,1128906,862008,493858,17663,6759,13914,24957,4749,6946,4854,3174,18690,38596,22588,21379,98630,66016,47569,108885,80960,66173
"Neg",40747,"[M+HCOO]-",10.739,"PC 18:1_18:1<oxo> (b)","OxPC",0,0,0,63930,53736,73770,476684,684593,896734,949964,685690,1134616,418914,317728,736985,821938,654127,406477,0,9833,0,0,0,6139,0,0,0,8734,3618,5100,19840,19797,28558,45969,78350,48124
"Pos",41066,"[M+H]+",12.692,"PC 18:1_18:2 (a)","PC",1138604017,1437488206,1108783748,93089353,43732028,36233726,41943404,46084013,50703650,960761,369211,782846,134255,53925,384392,864551,192906,99335,1793765159,1751165509,1701302449,1527060551,1502353800,1411100809,1189014499,422000135,995808805,1378756262,1440013794,1421956221,932336584,1097551915,1202022365,978476744,1275383792,1120916191
"Pos",41067,"[M+H]+",12.867,"PC 18:1_18:2 (b)","PC",522889200,135471369,103407967,47305838,34922649,28152573,24478886,23099457,32709774,1991709,416810,1255332,102897,26976,296631,719279,177429,124948,185161714,171589454,165980255,145249955,146688400,137366834,115796803,199328465,484390219,134224635,135834168,131991513,493236476,109925852,119543194,96101257,125647355,109031106
"Pos",41068,"[M+H]+",13.268,"PC 18:1_18:2 (c)","PC",66693051,62003989,44766642,7061804,4295128,3411354,2517462,2107431,2358818,205978,65040,76237,46084,84117,108753,87282,99349,43330,72596855,69055359,73819266,59004488,58812330,52562724,46028082,24487492,62757791,53930150,41495314,52791645,50626800,37989050,48286886,35340429,46877208,38938722
"Pos",40861,"[M+H]+",11.841,"PC 18:1_18:3","PC",99527963,88908559,66404712,11310783,6670433,5372036,4355441,4233259,4809323,51431,23993,69525,26735,63406,53827,58616,59128,66633,118464249,110776055,101251328,91734770,96439278,86406320,74889615,39995906,91808236,84228857,86062026,82583303,84100705,66997752,70750668,58924629,80566379,64616789
"Pos",42725,"[M+H]+",14.346,"PC 18:1_19:1","PC",357818103,312247679,230846454,34545636,17126631,13962133,20839834,26752118,33263518,6088348,1838554,4299246,818323,347298,1912233,3553902,1154299,677907,370063232,364844407,363049220,319934292,314338046,299745800,232592407,128321013,291425321,286874605,290195231,288798949,282512884,224441622,235313906,208783132,257985461,230287628
"Pos",42522,"[M+H]+",13.273,"PC 18:1_19:2 (a)","PC",43035369,37904736,29538087,4319740,1174291,1820711,1821127,2051313,2500519,4779,0,4365,0,0,0,3775,0,0,48009918,43963617,42944305,38623568,40000820,36189059,28832363,15430319,35331074,33635322,34980662,35313516,17518104,27145565,28941474,23906323,32186784,29511444
"Pos",42521,"[M+H]+",13.478,"PC 18:1_19:2 (b)","PC",52107733,49565454,40961862,6182665,2760702,2324172,1225780,1681864,3700818,45648,0,19552,0,0,10754,23532,0,0,57809610,54130012,56721060,52996251,43956710,43129503,37671614,22682212,46913852,48558739,44416573,41739426,45248909,33975034,37012811,34675915,40299381,36380478
"Pos",44066,"[M+H]+",15.042,"PC 18:1_20:1 (a)","PC",984782921,832074232,618649091,97052672,46743422,37830726,58248558,75761964,94993841,18730570,5776545,13297441,2515160,1139336,5790141,11245654,3603542,2195612,1026150470,998169749,987613262,876092216,846029707,815576708,590909437,332121544,748220495,732155690,767096761,779900479,763546715,590627410,607574570,557364609,699394961,619467300
"Pos",44067,"[M+H]+",15.89,"PC 18:1_20:1 (b)","PC",1697375,1474581,2844717,185119,92647,170903,179978,243959,476559,39387,5742,43072,3880,2792,24307,52173,10694,5392,3796178,1207432,5224594,1315354,1069866,1045643,1712629,537368,961813,933497,1247956,1042996,1018123,785113,815421,780845,1854955,2398325
"Pos",43876,"[M+H]+",13.889,"PC 18:1_20:2","PC",245075842,212815068,156908706,21925882,10715998,8578936,10602881,11118618,14521624,317146,67851,178777,28396,3782,100915,314545,36583,15128,263701311,250815754,253654975,219265086,220817419,213833908,157031610,86965918,209102911,190901859,208185127,201266255,198011117,160254742,162961715,137343458,180627230,162850194
"Pos",43704,"[M+H]+",12.979,"PC 18:1_20:3","PC",243960253,217002331,171134480,23014394,11596252,9585460,8123992,7639245,9625390,0,0,19168,0,22392,0,16747,9020,0,263917014,257392345,258772616,259549060,239848245,203576239,183704519,110807138,215935815,222404579,210200006,253238535,244853995,185169080,195570676,166772996,180557458,181271174
"Pos",43328,"[M+H]+",11.63,"PC 18:1_20:5","PC",102649069,94066977,66239466,10033237,5782250,4267134,2829933,1880937,1796086,0,0,0,0,0,0,0,3313,0,117154235,112135209,110175126,97427040,92618080,89395521,75874962,39568481,97275176,90806014,91516107,85146759,87684009,67351862,74763504,55263422,73883811,66601905
"Pos",45430,"[M+H]+",15.775,"PC 18:1_21:1","PC",18045181,6818401,11242394,1807506,638317,361073,1130703,1453246,1599879,284007,24347,121649,0,0,40759,151093,10132,3083,15349221,18347133,18459453,15884548,15229456,15165083,10104406,2552618,10718002,10552730,13599399,13898366,13800605,10521817,10936420,10187902,10452800,10810760
"Pos",46770,"[M+H]+",16.577,"PC 18:1_22:1","PC",59850385,49893983,36928364,6348835,3488113,2670741,4066277,5385000,6381254,820947,238461,393935,38096,9794,137712,870564,89554,37671,60767604,61447380,60264257,53585736,52110146,50064079,33892344,21242864,43326857,43444416,46194289,30517920,45606512,36234902,36020139,23233144,42613024,37847748
"Pos",46601,"[M+H]+",15.333,"PC 18:1_22:2","PC",39547619,34533916,25834458,3370023,1628636,794303,957050,2215596,3184570,62568,11818,45494,4210,0,6283,69381,7010,3351,41915714,41787476,41578312,35889962,19980637,33742209,24153204,14298874,30568423,30647548,31823732,31352858,31427687,24231957,25013826,22461866,29202675,25485377
"Pos",46235,"[M+H]+",13.307,"PC 18:1_22:4","PC",53484487,47550287,35340971,3371809,2905799,2509053,1663467,767301,1520369,0,0,0,0,0,0,4721,0,0,59523911,53308832,56458618,45487791,50795948,45999565,34325930,18483656,45514053,42982991,44755653,41834581,40862196,33164957,34428426,28031058,39605728,33733846
"Pos",46038,"[M+H]+",12.416,"PC 18:1_22:5 (a)","PC",244060754,216125358,168465128,22754240,11774846,9433173,6424021,4787625,5107676,0,0,0,0,0,0,0,5152,0,265702522,250000260,247701596,231640465,222222364,218623710,173898832,105043585,213907578,211724398,216243776,203751211,206989093,166635176,182690668,147876666,194257928,164951541
"Pos",46037,"[M+H]+",12.682,"PC 18:1_22:5 (b)","PC",38085032,25414661,23697517,2699486,1197004,1244438,170660,434893,492228,0,0,3084,0,0,3599,0,0,0,39136812,44123231,10040187,36068304,29698769,33092980,24756119,13217236,31823433,27042722,38194140,32694609,28176917,25240267,26210072,19944934,23816500,24965398
"Pos",45831,"[M+H]+",12.034,"PC 18:1_22:6","PC",237478160,207372389,152916204,19894013,11577139,9397334,5030140,3259073,2933300,0,0,0,0,0,0,4108,0,0,273866115,257016199,253549442,229921596,215659103,207583877,167550288,86732471,214142989,201131329,195912106,194501779,188899087,151263702,159688569,120281169,161941113,139197545
"Pos",49494,"[M+H]+",18.212,"PC 18:1_24:1","PC",22385962,19652382,14713142,1601619,699512,581799,1647370,1100198,1595194,323512,36120,98340,5114,0,38309,137099,26766,9688,9254461,15687570,23207117,20327359,12684239,8573620,13141644,8124363,15035670,16305490,17785379,18420717,16124952,13028598,13438554,13233156,16439152,13409108
"Pos",48691,"[M+H]+",13.424,"PC 18:1_24:5","PC",16297087,15116692,11038251,1415083,577875,384105,492059,289641,187221,6813,0,0,0,0,0,0,0,0,21717930,14401521,17332132,14993305,14531958,13767423,11249982,3509450,14215733,12638975,16771316,14347402,21165102,3700465,9190437,7647381,12466027,10243252
"Pos",51971,"[M+H]+",19.742,"PC 18:1_26:1","PC",9625043,8547654,6414885,994291,371965,156638,214281,793263,1108726,104606,7350,28593,3861,0,17439,24361,4180,4792,9717471,9834728,9931317,9187703,8590014,8407988,4759817,3557916,5837794,6862794,7290932,7642846,7108266,5471966,5104012,1327017,6604776,5749822
"Pos",45629,"[M+H]+",11.184,"PC 18:2_22:6","PC",7821569,10357827,7202692,607136,277626,165026,10982,3952,11886,14844,9770,32872,27542,5352,30542,25804,4121,11489,13894698,12507708,12775020,7106402,11125048,10191854,8795757,4033867,10816948,9810109,9624862,9248027,9766127,7422784,8358872,5632803,7653972,7023037
"Pos",42921,"[M+H]+",15.472,"PC 19:0_18:1 (a)","PC",10449809,3040712,2701690,1247795,317432,612578,242072,670805,1299718,325483,20298,181857,23227,4245,31987,192477,25892,23873,9959509,9497299,11606722,3571639,7689007,9127335,5159909,4302370,6683618,7943969,7236083,7890332,8762168,6522652,5865073,6881897,8621436,4723653
"Pos",42920,"[M+H]+",15.722,"PC 19:0_18:1 (b)","PC",20135360,40599110,22771296,4421069,1090192,1111066,3410044,3475732,4488619,1224015,242949,1039171,24889,47507,355374,320626,78461,59311,39068578,38801436,37189584,33649533,33419822,30257887,13480972,13543149,29407194,27373312,29355585,29440418,28203658,22615535,23436686,19761448,23726882,22363733
"Pos",46414,"[M+H]+",14.285,"PC 20:1_20:3","PC",38047838,31229034,12489911,3263207,1179331,683355,788797,134338,878281,0,0,0,0,0,4503,0,0,0,39935799,37467847,40027887,32623155,33200967,31433654,21964070,12208608,17075116,30253720,16236720,30308123,29232779,21560705,22914158,18776837,26227748,22301452
"Pos",48690,"[M+H]+",13.551,"PC 20:1_22:5","PC",21745042,19091530,17726832,3232773,1242017,836817,200137,211216,238801,0,0,0,0,0,0,0,0,0,21452155,9663668,19889962,22648045,20880006,21028938,6592293,10541773,17169344,6687065,17497738,17360838,21165102,23029694,7677800,14010406,16787594,5974622
"Pos",48487,"[M+H]+",13.173,"PC 20:1_22:6","PC",25506567,21928709,16738111,1707485,867225,703265,401304,203406,107245,0,0,0,0,0,0,0,0,0,26659624,26192700,26734761,22136292,22648924,21307064,16496506,8951035,20747309,20006175,20420644,19900803,18939587,15386883,15753251,12441323,16670991,15014615
"Pos",45407,"[M+H]+",10.575,"PC 20:4_20:5","PC",699972,638800,452425,150170,246103,517029,340744,658713,636476,242416,72059,175711,5273,4404,0,0,4286,0,858464,784639,757271,760871,674774,703639,374381,251384,677397,636634,662473,606570,590494,439827,469069,219586,252376,434606
"Pos",48103,"[M+H]+",11.325,"PC 20:4_22:5","PC",2059809,1823734,2541283,197781,85885,26360,70773,37307,47658,6645,0,4244,0,0,0,0,0,0,2283621,4371069,2258983,2007381,3908096,3686015,1755762,551271,1712146,1848925,1672121,1998584,3522778,1594298,1596531,805543,845605,2602622
"Pos",47904,"[M+H]+",10.998,"PC 20:4_22:6","PC",3216762,2664227,2100596,2844414,2647987,2189496,6368650,10088580,12045902,863795,130911,1197591,63144,58448,55600,12947,24148,38236,3902894,3627245,3656424,3064723,3011649,2922850,2340622,1097951,2838528,2661968,2598929,2348473,2273530,1925090,1823543,1169009,1623265,1485967
"Pos",47712,"[M+H]+",10.309,"PC 20:5_22:6","PC",594937,500112,379950,59804,10509,16248,151817,204659,125639,329463,344114,383134,115644,399019,356821,222491,247920,56230,633997,612983,648020,558143,533166,501800,411308,190429,499298,485469,425459,446038,418746,311776,343183,243839,312582,249441
"Pos",50356,"[M+H]+",11.013,"PC 22:5_22:6","PC",3986316,3255619,2329761,276454,130481,158031,24438,14195,5142,5687,0,9567,0,0,0,0,5220,0,4905004,4207250,4597704,3819262,3896192,3441042,2895548,1340603,3592064,3659985,3299177,3112886,3104276,2443284,2704589,1710676,2492829,2213641
"Pos",50178,"[M+H]+",10.661,"PC 22:6_22:6","PC",753695,694364,527001,70305,46217,45688,0,16831,0,18424,0,0,0,7236,9361,7458,19624,4920,858235,807195,847298,739482,736975,647982,565967,266154,637734,644180,631377,590125,582233,423661,486078,273036,432690,387960
"Pos",49670,"[M+H]+",19.787,"PC 24:0_18:1","PC",11664468,10436447,7885438,1056538,274615,349060,938923,693762,775917,103460,27470,57748,14325,3196,54401,116110,44576,17179,6057803,12247840,6938929,6510066,11106701,5331375,6177645,2404129,7414898,7784852,8673407,8856438,4892527,3501663,6796646,6253714,4637807,7110251
